ticker,regime,fold_id,n_train,n_test,train_mean_bps,test_mean_bps,train_std_bps,test_std_bps,ks_stat,ks_p,ks_reject_5pct,test_outside_train_range
BAC,full,2,1512,252,-1.3331660694300567,25.11038366438198,232.04639531262893,167.70671001996698,0.10515873015873016,0.01593300030292073,True,0.0
BAC,full,3,1764,252,2.4444838925430887,10.644028034237605,224.180439091597,136.88876478999796,0.1258503401360544,0.0017134047157484815,True,0.0
BAC,full,4,2016,252,3.469426910254905,-3.600829132154542,215.23111046136404,157.2305453666536,0.08878968253968256,0.055757372601725586,False,0.0
BAC,full,5,2268,252,2.6838429055427446,-10.993654281234871,209.5925480864134,258.9429131480744,0.05335097001763667,0.5246892365141889,False,0.003968253968253968
BAC,full,6,2520,252,1.3160931868649832,24.702213883882393,215.07699196477887,303.0865660652093,0.13174603174603183,0.0006413330232790695,True,0.0
BAC,full,7,2772,252,3.442104159321112,5.016899684934927,224.6087067743745,169.44419282177816,0.03607503607503593,0.915661611148777,False,0.0
BAC,full,8,3024,252,3.573337119788929,-15.127394475011911,220.53975275527972,193.57205038841207,0.07969576719576715,0.09947876411904814,False,0.0
BAC,full,9,3276,252,2.1348193048042488,12.014553633193707,218.64026395015617,157.23176521572316,0.0641025641025641,0.28108820228106524,False,0.0
BAC,full,10,3528,252,2.840514613974924,6.6461661576637585,214.85191084685047,150.14171828163612,0.08531746031746033,0.061902771310815535,False,0.0
BAC,full,11,3780,252,3.094224716887514,5.1881331954306695,211.15789721495005,170.14372395165205,0.08730158730158735,0.051749854227652915,False,0.0
GS,full,0,1008,252,0.04547429850933645,5.852588959623825,189.12480167817824,115.07433062053431,0.10416666666666663,0.024058409668378865,True,0.0
GS,full,1,1260,252,1.206897230732236,-8.53182791981751,176.82864138569573,159.13410354509926,0.03809523809523807,0.9132630732766087,False,0.0
GS,full,2,1512,252,-0.4162236276927235,19.078240501712678,174.04239934677264,145.8248404692498,0.07936507936507936,0.126642233424308,False,0.0
GS,full,3,1764,252,2.3686998193651916,3.4188223711069434,170.43438966426848,137.2441635764993,0.0691609977324263,0.2340556812497734,False,0.0
GS,full,4,2016,252,2.4999651383329096,-11.347268826666955,166.64786737689477,163.52158838161154,0.07837301587301582,0.12245147430449278,False,0.003968253968253968
GS,full,5,2268,252,0.9613835866662591,-9.516089118969036,166.36033323506712,250.94179974327824,0.041005291005291,0.8281468114561826,False,0.003968253968253968
GS,full,6,2520,252,-0.08636368389726952,33.95305993936908,176.67836053575053,257.8526525650639,0.15000000000000002,5.9146226468232994e-05,True,0.0
GS,full,7,2772,252,3.0081293727633067,0.9040534519193971,185.7891690872394,162.81971874427293,0.05339105339105338,0.5114176119127932,False,0.0
GS,full,8,3024,252,2.8327897126929806,-2.28422372955694,183.9855265754355,184.17510481613274,0.05720899470899471,0.4186724578732951,False,0.0
GS,full,9,3276,252,2.4391732940583712,11.766241250526583,184.0051685710067,133.1965593066135,0.06593406593406594,0.2513550402272005,False,0.0
GS,full,10,3528,252,3.1053924338061014,14.677477850230419,180.8659390123711,176.82910684705686,0.06802721088435376,0.21777258353124146,False,0.0
GS,full,11,3780,252,3.876864794901056,14.278038348199468,180.62269129739818,201.56334624672735,0.07619047619047625,0.12305712724645497,False,0.0
BRK-B,full,0,1008,252,4.008799963750664,6.712239706283762,126.93779131253962,86.43823387706556,0.06944444444444445,0.27771203634550345,False,0.0
BRK-B,full,1,1260,252,4.549487912257283,-0.9907406981043237,119.9418414050434,112.38671237231895,0.0849206349206349,0.09307725018437751,False,0.0
BRK-B,full,2,1512,252,3.6261164771970154,7.682963360228796,118.7340011399668,83.47306419917751,0.11574074074074073,0.005753120198291522,True,0.0
BRK-B,full,3,1764,252,4.205666031915841,6.580173300380753,114.37309715504503,98.1433737008805,0.08333333333333334,0.08962566154324259,False,0.0
BRK-B,full,4,2016,252,4.502479440473955,-0.14031088785507081,112.47527104347441,131.93718403252117,0.051091269841269854,0.5886022991360821,False,0.0
BRK-B,full,5,2268,252,3.986613848437397,-6.015058686567847,114.81002363668573,176.5455889898793,0.04894179894179895,0.6346039427305143,False,0.015873015873015872
BRK-B,full,6,2520,252,2.9864465949368717,14.383231464232189,122.42975489930465,160.7391244712354,0.10357142857142865,0.013784229532225564,True,0.0
BRK-B,full,7,2772,252,4.022517946690992,12.325227799881999,126.4356084070498,97.37216808793424,0.06132756132756145,0.33857126003869104,False,0.0
BRK-B,full,8,3024,252,4.714410434456909,-4.74105878869285,124.29471808714189,139.77905610991425,0.11078042328042326,0.006171284290466865,True,0.0
BRK-B,full,9,3276,252,3.9870666480607735,12.253978174477842,125.57891676942447,76.53242472244479,0.09554334554334556,0.026314565921269923,True,0.0
BRK-B,full,10,3528,252,4.577560328519136,9.738421312212392,122.74582002828784,100.33126042371251,0.05243764172335602,0.5225786387459961,False,0.0
BRK-B,full,11,3780,252,4.92161772743202,-4.24046052587214,121.38718475845054,115.72993074415892,0.04999999999999993,0.5807770630448321,False,0.0
UNH,full,0,1008,252,9.105844003153809,17.717665595463348,153.89688701184963,125.01202894217971,0.07440476190476192,0.20814360358912853,False,0.0
UNH,full,1,1260,252,10.828208321615714,2.157128342746006,148.60978802548817,158.3148252058052,0.0873015873015873,0.07824840548071808,False,0.0
UNH,full,2,1512,252,9.383028325137431,12.949616937470182,150.3055697135638,103.76443182147274,0.12235449735449735,0.00289574132334059,True,0.0
UNH,full,3,1764,252,9.892540984042112,11.78078759821364,144.58242649833718,109.68890857230912,0.09126984126984126,0.04839566604956584,True,0.0
UNH,full,4,2016,252,10.12857181081355,4.803005255355554,140.69618101590407,146.56700388975764,0.04563492063492064,0.7256812375740342,False,0.0
UNH,full,5,2268,252,9.536842193540442,-4.502313786933298,141.37044316757837,255.75201854111032,0.08730158730158732,0.06005784412599553,False,0.027777777777777776
UNH,full,6,2520,252,8.132926595493066,20.806141331263944,156.67064272256295,223.25667332613236,0.06904761904761914,0.2165098159776353,False,0.003968253968253968
UNH,full,7,2772,252,9.28503702601769,13.438865353149295,163.88645030367118,125.59554549947057,0.04401154401154406,0.7479923835509462,False,0.0
UNH,full,8,3024,252,9.631189386611993,-1.5656113023688338,161.04774447507654,148.77553411895823,0.06580687830687829,0.2565087048795877,False,0.0
UNH,full,9,3276,252,8.769897025921159,1.5546025487920265,160.16491409343996,132.02749126205458,0.06990231990231988,0.19502721405363443,False,0.0
UNH,full,10,3528,252,8.254518848983365,2.346469044800427,158.3319290296038,185.55240410815782,0.05328798185941053,0.5018410872175719,False,0.0
UNH,full,11,3780,252,7.860648862037835,-24.68778319037442,160.2972799150802,337.2735572911098,0.12830687830687823,0.0007616426322048799,True,0.011904761904761904
PFE,full,0,1008,252,7.615770774136915,4.325126090878428,119.77830156300053,99.0335533290492,0.06547619047619047,0.34436205011159265,False,0.0
PFE,full,1,1260,252,6.957641837485218,-4.938732296905208,115.93418258666524,128.18579368084633,0.08333333333333326,0.1042139631523471,False,0.0
PFE,full,2,1512,252,4.974912815086815,7.699607430605078,118.14765309636039,108.43924739660629,0.06349206349206349,0.33860455048291077,False,0.003968253968253968
PFE,full,3,1764,252,5.364154903017995,3.7534525682440623,116.81404108602736,92.7787956487607,0.10657596371882083,0.012584290868645875,True,0.003968253968253968
PFE,full,4,2016,252,5.162817111171253,7.287357728611723,114.0881327925537,120.90899451536161,0.09375,0.037034718069673817,True,0.0
PFE,full,5,2268,252,5.39887717977575,-11.455774207759841,114.86795001269837,171.85877819561372,0.0886243386243386,0.05399151127595671,False,0.023809523809523808
PFE,full,6,2520,252,3.713412041022191,9.863647596627844,121.87818691218823,182.13242004456995,0.10912698412698418,0.007981197367267162,True,0.0
PFE,full,7,2772,252,4.272524364259068,18.37865746640313,128.54059479267949,179.49029440160422,0.10064935064935066,0.01745423327039868,True,0.003968253968253968
PFE,full,8,3024,252,5.448035456104407,-10.302177830086734,133.58789131309751,156.9936660640802,0.13194444444444442,0.0005518453928345275,True,0.0
PFE,full,9,3276,252,4.236480587935858,-13.297086314824874,135.59688407498336,147.76556593483116,0.09554334554334551,0.026314565921269923,True,0.0
PFE,full,10,3528,252,2.9840829520243775,-0.7364135616806908,136.57672466095875,141.33276659502138,0.07823129251700678,0.10730958344940289,False,0.0
PFE,full,11,3780,252,2.7360498511107054,5.800166866989709,136.90208040032087,166.60746468888362,0.08227513227513239,0.07770362100034676,False,0.0
MRK,full,0,1008,252,5.551385268111098,2.103143815795432,117.93411093590308,118.82161524817383,0.04166666666666663,0.8667001251621593,False,0.0
MRK,full,1,1260,252,4.861736977647964,-3.1254561459110457,118.12019864057409,138.5660391779843,0.0841269841269841,0.09851471942664725,False,0.0
MRK,full,2,1512,252,3.530538123721463,9.739152858715832,121.80285749219168,126.27169594187247,0.05291005291005291,0.5680669248208342,False,0.003968253968253968
MRK,full,3,1764,252,4.417483085863515,-4.961366185871492,122.4705200405283,108.49192545699447,0.10317460317460314,0.01728487653833082,True,0.0
MRK,full,4,2016,252,3.2451269268966394,17.27611637257475,120.85149114941773,116.33072623679548,0.06398809523809523,0.3080154877831421,False,0.0
MRK,full,5,2268,252,4.8041257541942075,-4.7810867474791205,120.43831779509732,161.08284774011827,0.059082892416225774,0.3949072759693534,False,0.003968253968253968
MRK,full,6,2520,252,3.8456045040268747,4.893443217308417,125.13147807195192,168.46247332346724,0.0841269841269841,0.07449869058968307,False,0.0
MRK,full,7,2772,252,3.940862568870651,4.091088949355356,129.67072674272632,148.33410053342485,0.05339105339105332,0.5114176119127932,False,0.003968253968253968
MRK,full,8,3024,252,3.9533814339110434,12.617574812063097,131.32735726110045,131.25430217698667,0.0628306878306879,0.30661195722818396,False,0.0
MRK,full,9,3276,252,4.619857847615047,7.345770913261489,131.34203228697552,107.85472623954288,0.03998778998779001,0.83586084178339,False,0.0
MRK,full,10,3528,252,4.814565923732651,-12.386753582984964,129.80728149439392,153.4012964823275,0.08078231292517007,0.08851463184745378,False,0.0
MRK,full,11,3780,252,3.6678112899514757,13.426939093083124,131.5819496404901,182.1200945833833,0.13994708994709004,0.00017129133072542598,True,0.0
CAT,full,0,1008,252,5.695071381892009,-5.641480669190035,179.25516257290937,138.19500922791673,0.09126984126984128,0.06697721223446576,False,0.0
CAT,full,1,1260,252,3.4277609716755997,-1.114962264801944,171.88969005824066,173.07144885551944,0.08174603174603168,0.1164330635772193,False,0.0
CAT,full,2,1512,252,2.670640432262676,9.4665592906739,172.095540856368,146.8949639366129,0.06018518518518519,0.40330298854923075,False,0.0
CAT,full,3,1764,252,3.641485983464279,20.60624677246041,168.74281709637884,143.87901431203417,0.12698412698412698,0.0015080527385668214,True,0.0
CAT,full,4,2016,252,5.762081082088796,-4.386578741890986,165.933709177342,209.18096927656126,0.08531746031746032,0.07327136967501928,False,0.0
CAT,full,5,2268,252,4.634452212757707,-9.01073763188162,171.30875180753728,212.85337372355139,0.04717813051146383,0.6794106048660951,False,0.003968253968253968
CAT,full,6,2520,252,3.2699332282937754,32.16501760800478,175.9529274560421,249.25766251047938,0.12936507936507935,0.0008552769536126476,True,0.003968253968253968
CAT,full,7,2772,252,5.8967590809947765,0.022859337228511505,184.01648460503506,161.8778092380547,0.042207792207792166,0.7916306784781669,False,0.0
CAT,full,8,3024,252,5.40726743568092,1.6325853852649577,182.28155539974603,207.38855517722297,0.06812169312169308,0.2219027044504059,False,0.0
CAT,full,9,3276,252,5.116907277956617,19.96332729402609,184.33705547869272,168.69865249153546,0.07997557997557991,0.09564362172519358,False,0.0
CAT,full,10,3528,252,6.177365850533008,-1.8698596457269754,183.30416911702986,170.5279140997026,0.05385487528344668,0.4882214707414161,False,0.0
CAT,full,11,3780,252,5.640884150782341,29.074247379175873,182.4912907430117,211.86001607212043,0.12142857142857155,0.0017297714289907639,True,0.003968253968253968
BA,full,0,1008,252,6.763747715614952,9.965742636134541,158.27521665248648,120.38470518708344,0.06249999999999989,0.4007965392025766,False,0.0
BA,full,1,1260,252,7.4041466997188685,-5.837151590819136,151.46277185217755,161.99266772148042,0.04126984126984118,0.8572399760733236,False,0.003968253968253968
BA,full,2,1512,252,5.197263651295868,14.015847102747685,153.34742181558863,114.18709415494423,0.08399470899470901,0.09111208687078641,False,0.0
BA,full,3,1764,252,6.457061287217556,25.18881827976302,148.41926180345826,140.29668685319012,0.10147392290249435,0.0201791697536242,True,0.003968253968253968
BA,full,4,2016,252,8.798530911285738,5.758971268824684,147.5585138775423,194.93738878288502,0.10466269841269848,0.013919639788355554,True,0.0
BA,full,5,2268,252,8.4608020621234,-52.55200168333986,153.54945568242485,350.59441858969393,0.15520282186948853,3.1708550352454766e-05,True,0.023809523809523808
BA,full,6,2520,252,2.3595216875770726,38.19326199266658,183.9738216182836,469.31985429875255,0.225,1.1945410489196685e-10,True,0.051587301587301584
BA,full,7,2772,252,5.617134442585212,-11.216869824380902,225.6086959442142,219.76959662118858,0.11327561327561325,0.0049527311777450185,True,0.0
BA,full,8,3024,252,4.214300753671367,2.370495894110931,225.17596166341647,281.2854932476852,0.11772486772486779,0.0029282928389826736,True,0.0
BA,full,9,3276,252,4.0724696106282545,-3.4404980327395798,229.97913473108076,187.29608880801922,0.031746031746031744,0.9674015913967186,False,0.0
BA,full,10,3528,252,3.5358290646734103,-1.0953073508564881,227.20467002778256,211.28324285103434,0.08503401360544219,0.0633381561177061,False,0.0
BA,full,11,3780,252,3.2270866369714173,2.478925816898283,226.18106249343955,228.72006642179335,0.0367724867724869,0.8964420225259458,False,0.0
NEE,full,0,1008,252,8.213480509894273,6.069189572208885,99.63792685810779,111.26618742629569,0.05555555555555558,0.5514488072404921,False,0.0
NEE,full,1,1260,252,7.784622322357194,5.2435334044208854,102.07321757014469,112.42878417688864,0.05634920634920636,0.5057157955571042,False,0.003968253968253968
NEE,full,2,1512,252,7.3611075027011434,4.977971853645172,103.87518245565838,107.14918385676263,0.02645502645502651,0.9975559863536442,False,0.003968253968253968
NEE,full,3,1764,252,7.020659552836004,9.224316538163885,104.35251847479299,86.70610811334257,0.06462585034013602,0.3060070561372427,False,0.0
NEE,full,4,2016,252,7.296116676001991,7.852335362055926,102.31589261906119,98.8835609463974,0.05555555555555558,0.48081950473939206,False,0.0
NEE,full,5,2268,252,7.357918752230204,4.337509911600192,101.9403794647086,179.14544602225325,0.0564373897707231,0.45241859509689064,False,0.023809523809523808
NEE,full,6,2520,252,7.055877868167203,13.252075616564925,112.08383920164368,227.35769790008075,0.15039682539682542,5.5964666341407854e-05,True,0.003968253968253968
NEE,full,7,2772,252,7.619168572566995,6.768930113996979,126.97683951384296,147.27479003856658,0.0757575757575758,0.13516294541901938,False,0.0
NEE,full,8,3024,252,7.54831536768616,-2.6556609115769354,128.79079352008148,182.63369529798658,0.14715608465608465,7.482925957974271e-05,True,0.0
NEE,full,9,3276,252,6.763394115435154,-6.944487659916005,133.7322239570995,175.06188469679128,0.12271062271062266,0.0015971337829184978,True,0.0
NEE,full,10,3528,252,5.784259702910071,5.523270652457712,137.14360254238315,168.62932202291395,0.12981859410430852,0.00065553738737615,True,0.0
NEE,full,11,3780,252,5.766860432879914,12.451428850422424,139.46398815379243,163.01152319385582,0.09232804232804237,0.03364380078801138,True,0.0
XOM,full,0,1008,252,4.515947938741106,-2.6689303175654406,116.44700987146582,108.42320043216615,0.0575396825396825,0.5060886982933912,False,0.0
XOM,full,1,1260,252,3.0789722874797967,0.4805780558692063,114.92302885359493,153.77067415240458,0.08888888888888888,0.06951338363183118,False,0.003968253968253968
XOM,full,2,1512,252,2.645906582211365,0.3766534131559805,122.26171342033616,95.06243171308486,0.059523809523809534,0.41708844230139713,False,0.0
XOM,full,3,1764,252,2.3217275580605956,-2.468178256974069,118.7607674515276,91.1664927916537,0.11394557823129237,0.0061063238322563735,True,0.0
XOM,full,4,2016,252,1.7229893311812623,5.308549538421173,115.6828876204599,129.10817323549256,0.08680555555555558,0.06526379016681631,False,0.0
XOM,full,5,2268,252,2.1213849097634743,-32.12171049160242,117.25593662892395,210.97805708725528,0.14594356261022923,0.00011408058565879153,True,0.01984126984126984
XOM,full,6,2520,252,-1.3029246303731155,22.799785295895504,130.11827821995246,296.7054411803043,0.21230158730158732,1.6086832749656673e-09,True,0.023809523809523808
XOM,full,7,2772,252,0.8882308174694866,15.280082648971302,153.11015343591853,181.6167359115373,0.12049062049062054,0.002254746228912965,True,0.0
XOM,full,8,3024,252,2.087551803427972,13.63035097844376,155.73599820670032,213.15760471502603,0.17526455026455023,1.0413672241422715e-06,True,0.0
XOM,full,9,3276,252,2.97545943227534,3.7170449162214414,160.91172098878525,142.03791322791184,0.0589133089133089,0.3785947391463719,False,0.0
XOM,full,10,3528,252,3.0284298239857756,2.386730048841529,159.63772487182632,126.94852109227645,0.03514739229024949,0.9248441084364758,False,0.0
XOM,full,11,3780,252,2.9856498389761597,15.224870586117497,157.66951854342923,155.71174572429527,0.10555555555555562,0.009653946528309762,True,0.0
JPM,full,0,1008,252,3.804499271453511,3.4918087332642154,190.19412814639313,121.82489988611084,0.11706349206349209,0.007545552467537864,True,0.0
JPM,full,1,1260,252,3.7419611638156534,-0.904278550633058,178.6262074713705,158.18881396666342,0.04523809523809519,0.7719047184936885,False,0.0
JPM,full,2,1512,252,2.9675878780742004,18.330853485634325,175.3939852930041,125.37679152816139,0.13624338624338622,0.0006043603777340406,True,0.0
JPM,full,3,1764,252,5.162340107725647,10.1483838379392,169.24198722722983,110.96500983748295,0.11451247165532881,0.005764324662566214,True,0.0
JPM,full,4,2016,252,5.7855955740023415,-2.6156464163053164,163.10845247321458,130.8152939248811,0.0714285714285714,0.19583042131014888,False,0.0
JPM,full,5,2268,252,4.852124241745934,-6.910650439555963,159.8646364267576,249.13974868389838,0.05731922398589068,0.43275563513258913,False,0.015873015873015872
JPM,full,6,2520,252,3.6758467736157456,25.182578392079755,170.94018216159517,266.14382773822825,0.1436507936507937,0.00014040655186413638,True,0.0
JPM,full,7,2772,252,5.63100419347611,-3.1098860719670385,181.7737070387136,150.94850778850966,0.045454545454545414,0.711847298514342,False,0.0
JPM,full,8,3024,252,4.902596671355846,-1.5135497685003287,179.423608283244,177.70624963350312,0.08994708994708989,0.04397196797636307,True,0.0
JPM,full,9,3276,252,4.409046945213064,17.857560894398038,179.30023937501122,109.07538362870223,0.11233211233211235,0.005059821905923428,True,0.0
JPM,full,10,3528,252,5.369655084440563,10.117747237931791,175.2542783273171,159.38080888053645,0.06377551020408168,0.2837733329103647,False,0.0
JPM,full,11,3780,252,5.686194561339979,6.742664662475843,174.24506739423217,157.43045234922943,0.058994708994709044,0.3709079876704011,False,0.0
AAPL,full,0,1008,252,8.943276831503548,21.622527555882485,173.77492723536517,139.79500889032167,0.08928571428571427,0.07746635285890305,False,0.0
AAPL,full,1,1260,252,11.479126976379336,-6.975287339624917,167.60796912582424,173.34688101435776,0.07301587301587298,0.20611932899770732,False,0.0
AAPL,full,2,1512,252,8.403391257045293,11.942055774880815,168.71825737813012,123.73910122646063,0.11904761904761904,0.004101245106014934,True,0.0
AAPL,full,3,1764,252,8.908914759593223,9.548567942182917,163.05879775498096,123.56677242930249,0.0861678004535148,0.0723852743039805,False,0.0
AAPL,full,4,2016,252,8.988871407416937,3.408980530187971,158.66092222778235,192.97918786539253,0.04712301587301593,0.6885272412848389,False,0.0
AAPL,full,5,2268,252,8.368883532169272,10.955203836830181,162.84107746991384,230.54516001991664,0.0679012345679012,0.23789793467584505,False,0.011904761904761904
AAPL,full,6,2520,252,8.627515562635367,27.026373329995046,170.8250682892057,246.74894771047386,0.14126984126984132,0.00019228420043308715,True,0.0
AAPL,full,7,2772,252,10.300138996031702,12.629441942923984,179.14058125161674,152.23751442613633,0.044733044733044736,0.7300245830611044,False,0.0
AAPL,full,8,3024,252,10.494247574939386,-0.914334014216715,177.05603177996593,218.3967908569277,0.12268518518518517,0.0016719768204397569,True,0.0
AAPL,full,9,3276,252,9.616664375773533,3.1144759456789846,180.59801572446253,121.68510718201871,0.08730158730158732,0.05361745724185693,False,0.0
AAPL,full,10,3528,252,9.152222345052495,10.770443796462779,177.04920352458382,153.63023056695872,0.06660997732426305,0.23834373206655923,False,0.0
AAPL,full,11,3780,252,9.260103775146513,5.0307225353435525,175.5856065419052,196.77556248671027,0.10873015873015868,0.006978447533945542,True,0.003968253968253968
WMT,full,0,1008,252,3.853656741385212,4.882654168005705,93.0315712096316,93.1370686530413,0.0406746031746032,0.8846479539284156,False,0.003968253968253968
WMT,full,1,1260,252,4.059456226709311,-6.863548207327989,93.05359057314826,135.4156451675546,0.09523809523809518,0.04237943428912685,True,0.003968253968253968
WMT,full,2,1512,252,2.238955487703094,2.5440675608811825,101.432799788121,111.40258968847687,0.04629629629629628,0.7308983177897496,False,0.003968253968253968
WMT,full,3,1764,252,2.2825429267285355,9.85260581493316,102.91625862166129,138.33947318962163,0.09013605442176875,0.053031132051047605,False,0.007936507936507936
WMT,full,4,2016,252,3.228800787754113,5.686100532926098,108.01055879158395,127.97298057422829,0.07341269841269837,0.17202330183740847,False,0.0
WMT,full,5,2268,252,3.5018340927732226,8.353959275650636,110.40969041517862,161.76410950369132,0.04056437389770723,0.8377107270986168,False,0.003968253968253968
WMT,full,6,2520,252,3.9870466110609653,4.533319951039959,116.5768045404461,151.77880035752523,0.09603174603174602,0.027641729014236546,True,0.0
WMT,full,7,2772,252,4.036707823786327,4.539849057162118,120.2038378953732,99.91603191590818,0.032828282828282845,0.9589042948442472,False,0.0
WMT,full,8,3024,252,4.078636259900977,-0.7658158347025922,118.64584364877162,167.1655351783682,0.09325396825396826,0.03308668800436441,True,0.003968253968253968
WMT,full,9,3276,252,3.7059860987776245,11.374825654631694,123.06596547669956,96.20468607554601,0.072039072039072,0.16903960670225687,False,0.0
WMT,full,10,3528,252,4.253760352767201,13.20861655145421,121.36072737722854,134.63794427448317,0.1023242630385488,0.013605165700739085,True,0.0
WMT,full,11,3780,252,4.850750766013001,14.86134993420996,122.31112939770041,151.67869789892939,0.08227513227513239,0.07770362100034676,False,0.0
JNJ,full,0,1008,252,5.076796752601357,4.133426297765975,85.17373563814864,97.49635667632238,0.07738095238095244,0.17332784555843772,False,0.0
JNJ,full,1,1260,252,4.88812266163428,3.181871945019529,87.7775740079864,103.7858717634055,0.06825396825396823,0.2736570480737494,False,0.003968253968253968
JNJ,full,2,1512,252,4.60374754219849,8.307458110979903,90.64440205880001,71.43488109240252,0.08068783068783067,0.11549245562686868,False,0.0
JNJ,full,3,1764,252,5.132849052024405,1.6793094266541058,88.1663572194174,97.58444468073071,0.03968253968253968,0.8679417601161401,False,0.011904761904761904
JNJ,full,4,2016,252,4.701156598853117,3.1629588415271077,89.40519121532526,125.36728921968975,0.07440476190476186,0.16100797075565432,False,0.003968253968253968
JNJ,full,5,2268,252,4.530245736928006,-1.9829230627777155,94.08351260326614,155.08722353024643,0.0515873015873016,0.5679773790696098,False,0.011904761904761904
JNJ,full,6,2520,252,3.878928856957434,10.219265643500252,101.86048901672976,154.8114136574314,0.08769841269841272,0.05609895359352732,False,0.003968253968253968
JNJ,full,7,2772,252,4.455323110279507,4.5047468131524395,107.77025705502355,93.74052285034003,0.06962481962481959,0.20470132543405994,False,0.0
JNJ,full,8,3024,252,4.459441752185585,-4.0051901557109,106.67161416631396,104.26180694429527,0.10185185185185186,0.015051993503234953,True,0.0
JNJ,full,9,3276,252,3.808316220808933,1.6787732609643355,106.5120657913532,98.63494262877673,0.04548229548229543,0.7033355253242061,False,0.0
JNJ,full,10,3528,252,3.6562060093914615,2.5735561130073177,105.9702535769254,104.06733644207611,0.0643424036281179,0.2742220198614193,False,0.0
JNJ,full,11,3780,252,3.5840293496325186,16.802360706099368,105.84480132316479,120.68780635536554,0.08941798941798951,0.043295915598866544,True,0.0
