ticker,model,n,DA,majority,DA_minus_majority,PT_p,R2_OOS,RMSE_bps,alpha_ann,t_alpha,p_alpha,beta,exposure
MRK,Random sign,3024,50.851140890981526,52.01014125316914,-1.1590003621876122,0.21042115875858247,-0.7526846749065277,186.2220305735807,-0.004301178190839021,-0.13359273473458813,0.8937335247645342,0.4711619998421179,0.49834656084656087
MRK,Tree Ensemble,3024,50.4889532777979,52.01014125316914,-1.521187975371241,0.25815491418349223,-0.033824366887827306,143.02190069514836,-0.033125125987516414,-1.0277152163096306,0.304166058081409,0.5261326371255917,0.5578703703703703
MRK,Zero return,3024,47.98985874683086,52.01014125316914,-4.02028250633828,,-0.0002850527399300695,140.6828159977525,0.0,,,0.0,0.0
MSFT,AR(1) returns,3024,53.412356321839084,53.52011494252874,-0.10775862068965747,0.10738544026462338,0.004067344290001662,166.8121517059262,0.06616024986191003,2.1925704278905123,0.0284143345027075,0.8082277804377701,0.8386243386243386
MSFT,"ARIMA(5, 0, 0) returns",3024,52.29885057471264,53.52011494252874,-1.2212643678160995,0.20083986006845378,0.0003056207399062538,167.12688673382536,0.03682984184208174,1.0291618504264963,0.30348598829956014,0.6820245723580703,0.7056878306878307
MSFT,Historical mean,3024,53.52011494252874,53.52011494252874,0.0,,0.0,167.15243131057974,-3.2088972306817675e-05,-1.0251111152731824,0.30539280880519004,1.0000035578365223,1.0
MSFT,Random sign,3024,51.400862068965516,53.52011494252874,-2.1192528735632266,0.09917581674463166,-0.8036719512893864,224.48714352695833,-0.006000613248118353,-0.15620376759235105,0.8758828405799085,0.49800874202381884,0.49834656084656087
MSFT,Tree Ensemble,3024,50.32327586206896,53.52011494252874,-3.196839080459779,0.4367447306084396,-0.09788440728355097,175.14228301223517,0.009216649736965005,0.23980915217761914,0.8104944756140042,0.4928631120650264,0.4923941798941799
MSFT,Zero return,3024,46.479885057471265,53.52011494252874,-7.040229885057475,,-0.0016951705577334941,167.29404726030097,0.0,,,0.0,0.0
NEE,AR(1) returns,3024,55.07142857142857,55.035714285714285,0.03571428571428337,0.006257056349784176,0.000548741451630641,152.37391478281936,0.05798165293870373,2.0424900620139175,0.04118955668841907,0.7893786083166432,0.8670634920634921
NEE,"ARIMA(5, 0, 0) returns",3024,53.32142857142858,55.035714285714285,-1.7142857142857126,0.27173363522773186,-0.00312307398760292,152.65355621748398,-0.00042477440092887685,-0.014441517235183205,0.9884786901653188,0.7686993974297682,0.7542989417989417
NEE,Historical mean,3024,55.035714285714285,55.035714285714285,0.0,,0.0,152.4157389381868,-3.2427371479738416e-05,-1.036633499941031,0.29998963426976705,1.000007005956504,1.0
NEE,Random sign,3024,49.892857142857146,55.035714285714285,-5.142857142857143,0.7149383341594335,-0.5906972443115888,192.23106866740378,-0.044452112385117884,-1.273458030577127,0.20295349808685015,0.4828543117355066,0.49834656084656087
NEE,Tree Ensemble,3024,51.42857142857142,55.035714285714285,-3.6071428571428643,0.06110844563673589,-0.07286258622892716,157.87082052526353,-0.009683970692681178,-0.2773640808560956,0.7815195307530716,0.49721977095839376,0.5171957671957672
